ds_name,ds_name_2,left_column,right_column
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,accounting_period,accounting_period
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,accounting_period,accounting_period
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000035888.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000033288.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000033774.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000035271.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,department_name,department_name
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,department_name,department_name
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,department_name,department_name
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000035888.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000033288.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000033774.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000035271.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000035888.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000033288.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000033774.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000035888.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000035269.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000036961.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000033432.csv,monetary_amount,monetary_amount
USA_CSV0000000000032324.csv,USA_CSV0000000000033600.csv,monetary_amount,monetary_amount
USA_CSV0000000000032324.csv,USA_CSV0000000000035712.csv,monetary_amount,monetary_amount
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,OrganizationLevel,OrganizationLevel
USA_CSV0000000000034122.csv,USA_CSV0000000000035509__5.csv,OrganizationLevel,OrganizationLevel
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,ESDOrganizationId,ESDOrganizationId
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,DistrictCode,DistrictCode
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,SchoolName,SchoolName
USA_CSV0000000000034122.csv,USA_CSV0000000000036823.csv,SchoolName,SchoolName
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,SchoolCode,SchoolCode
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,SchoolYear,SchoolYear
USA_CSV0000000000033413.csv,USA_CSV0000000000034122.csv,DistrictName,DistrictName
USA_CSV0000000000034122.csv,USA_CSV0000000000035509__5.csv,DistrictName,DistrictName
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,program_code,program_code
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,program_code,program_code
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,program_code,program_code
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,program_code,program_code
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,vendor_name,vendor_name
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,vendor_name,vendor_name
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,vendor_name,vendor_name
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,vendor_name,vendor_name
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,program_description,program_description
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,program_description,program_description
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,program_description,program_description
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,program_description,program_description
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,program_description,program_description
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,budget_reference,budget_reference
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,agency_name,agency_name
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,agency_name,agency_name
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,agency_name,agency_name
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,agency_name,agency_name
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,account_description,account_description
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,account_description,account_description
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,accounting_period,accounting_period
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,accounting_period,accounting_period
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,accounting_period,accounting_period
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,accounting_period,accounting_period
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,accounting_date,accounting_date
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,accounting_date,accounting_date
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,account_type,account_type
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,account_type,account_type
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,account_type,account_type
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,fund_description,fund_description
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,department_name,department_name
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,department_name,department_name
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,department_name,department_name
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,department_name,department_name
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,department_name,department_name
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,fund_group,fund_group
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,fund_group,fund_group
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,account_category,account_category
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000033774.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000035271.csv,USA_CSV0000000000036844.csv,account_category,account_category
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,document_id,document_id
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,document_id,document_id
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,business_unit,business_unit
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,business_unit,business_unit
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,business_unit,business_unit
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,business_unit,business_unit
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,business_unit,business_unit
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,monetary_amount,monetary_amount
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount
USA_CSV0000000000032353.csv,USA_CSV0000000000032785.csv,SCHOOLYEAR,SCHOOLYEAR
CAN_CSV0000000000001423.csv,CAN_CSV0000000000001435.csv,LF_SEGMENT,LF_SEGMENT
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Review Type,Review Type
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Review Type,Review Type
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Review Type,Review Type
CAN_CSV0000000000009470.csv,CAN_CSV0000000000009663.csv,Review Type,Review Type
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Race Group,Race Group
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Race Group,Race Group
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Race Group,Race Group
CAN_CSV0000000000009663.csv,CAN_CSV0000000000023229.csv,Fiscal Year,Fiscal Year
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Month,Decision Month
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Month,Decision Month
CAN_CSV0000000000009663.csv,CAN_CSV0000000000023229.csv,Review Group,Review Group
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Sentence Type,Sentence Type
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Sentence Type,Sentence Type
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Purpose,Decision Purpose
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Purpose,Decision Purpose
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Decision Purpose,Decision Purpose
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Jurisdiction,Jurisdiction
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Jurisdiction,Jurisdiction
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Category,Decision Category
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Category,Decision Category
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Decision Category,Decision Category
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Major Offence Group,Major Offence Group
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Major Offence Group,Major Offence Group
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Major Offence Group,Major Offence Group
CAN_CSV0000000000024893.csv,CAN_CSV0000000000025245.csv,Unit / Unit̩,Unit / Unit̩
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,COMPANY-ENTREPRISE,COMPANY-ENTREPRISE
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,PROVINCE_FRA,PROVINCE_FRA
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,PROVINCE_ENG,PROVINCE_ENG
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,CITY-VILLE,CITY-VILLE
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,DATA SOURCE,DATA SOURCE
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,SCHOOL CODE,SCHOOL CODE
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,PROGRAM TYPE,PROGRAM TYPE
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,SCHOOL NAME,SCHOOL NAME
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,NUMBER OF SECTIONS,NUMBER OF SECTIONS
USA_CSV0000000000020493.csv,USA_CSV0000000000032785.csv,SCHOOLYEAR,SCHOOLYEAR
USA_CSV0000000000020493.csv,USA_CSV0000000000032353.csv,SCHOOLYEAR,SCHOOLYEAR
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,department_name_fr,department_name_fr
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,department_name_fr,department_name_fr
CAN_CSV0000000000001861.csv,CAN_CSV0000000000001963.csv,department_name_fr,department_name_fr
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,service_id,service_id
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,service_id,service_id
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,fiscal_yr,fiscal_yr
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,fiscal_yr,fiscal_yr
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,department_name_en,department_name_en
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,department_name_en,department_name_en
CAN_CSV0000000000001861.csv,CAN_CSV0000000000001963.csv,department_name_en,department_name_en
CAN_CSV0000000000004720.csv,CAN_CSV0000000000005102.csv,Characteristics,Characteristics
CAN_CSV0000000000000581.csv,CAN_CSV0000000000004720.csv,Characteristics,Characteristics
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,year_of_enactment,year_of_enactment
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,program_code,program_code
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,program_code,program_code
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,program_code,program_code
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,program_code,program_code
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,program_code,program_code
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,program_code,program_code
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,program_code,program_code
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,vendor_name,vendor_name
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,vendor_name,vendor_name
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,vendor_name,vendor_name
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,program_description,program_description
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,program_description,program_description
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,program_description,program_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,program_description,program_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,program_description,program_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,program_description,program_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,program_description,program_description
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,budget_reference,budget_reference
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,budget_reference,budget_reference
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,budget_reference,budget_reference
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,budget_reference,budget_reference
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,agency_name,agency_name
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,agency_name,agency_name
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,agency_name,agency_name
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,agency_name,agency_name
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,agency_name,agency_name
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_description,account_description
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,account_description,account_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035271.csv,account_description,account_description
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,accounting_period,accounting_period
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,accounting_period,accounting_period
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,accounting_period,accounting_period
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,accounting_period,accounting_period
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,accounting_period,accounting_period
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,accounting_date,accounting_date
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,accounting_date,accounting_date
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,accounting_date,accounting_date
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,accounting_date,accounting_date
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,accounting_date,accounting_date
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_type,account_type
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_type,account_type
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_type,account_type
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_type,account_type
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_type,account_type
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,account_type,account_type
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,account_type,account_type
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fund_description,fund_description
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000035271.csv,fund_description,fund_description
USA_CSV0000000000033534.csv,USA_CSV0000000000036844.csv,fund_description,fund_description
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,department_name,department_name
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,department_name,department_name
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,department_name,department_name
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,department_name,department_name
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,department_name,department_name
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,fiscal_year_begin,fiscal_year_begin
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fund_group,fund_group
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fund_group,fund_group
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fund_group,fund_group
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fund_group,fund_group
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_category,account_category
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_category,account_category
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_category,account_category
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_category,account_category
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_category,account_category
