TableName,Description
SG_CSV0000000000000590.csv,"This table displays enrollment statistics across various educational institutions in Singapore, split by year and gender, spanning from 1983 to 2007, highlighting student numbers in universities, polytechnics, and other tertiary institutions, while indicating the presence of non-applicable data with ""-"" where certain institutions or courses did not exist or were attended by zero students in the initial years."
SG_CSV0000000000000807.csv,"The table SG_CSV0000000000000807.csv provides information about various licensed establishments in Singapore, including their license number, licensee name, and their locations, which are detailed through building names, block or house numbers, level and unit numbers, street names, and postal codes."
SG_CSV0000000000001739.csv,"The table, SG_CSV0000000000001739.csv, contains data on the number of transactions and corresponding stamp duty assessed for different types of stamp duties—Buyer's, Additional Buyer's, and Seller's—across multiple calendar years from 2011 to 2021."
SG_CSV0000000000001686.csv,"The table ""SG_CSV0000000000001686.csv"" provides a comprehensive list of school canteen stall tenders, detailing the school name and area, type of stall required, remarks on specific preferences or conditions, the closing date for applications, and links to more detailed requirements for potential vendors."
SG_CSV0000000000001959.csv,"The table SG_CSV0000000000001959.csv records the wet bulb temperature readings taken hourly from January 1 to January 3, 1982, capturing the fluctuations in temperature throughout the day and night."
SG_CSV0000000000000954.csv,"The table SG_CSV0000000000000954.csv contains data on student enrollment for various diploma courses at multiple schools within an educational institution during the first semester of the 2013 academic year, categorized by course code, course name, student gender, and the number of enrolled students."
SG_CSV0000000000000194.csv,"The table ""SG_CSV0000000000000194.csv"" provides annual data on recruitment and resignation rates from 1998 to 2022, illustrating trends in workforce dynamics by showing how rates of hiring and leaving have fluctuated over these years."
SG_CSV0000000000000842.csv,"The table ""SG_CSV0000000000000842.csv"" provides demographic data from 1971 to 1983, detailing the number of live births, deaths, and natural population increase across different ethnic groups (Chinese, Malays, Indians, and Others) in Singapore."
SG_CSV0000000000000306.csv,"The table records the percentage of computer usage across various employment sizes (below 10 employees, between 10 to 199 employees, and 200 or more employees) for the years 2012 through 2016, showing a trend of increasing computer usage over time within smaller employment sizes."
SG_CSV0000000000001816.csv,The table SG_CSV0000000000001816.csv records the monthly total values from January 1986 to February 1990.
SG_CSV0000000000001281.csv,"The table presents data on the percentage of students from different racial groups in Singapore who progressed to post-secondary education from the year 2008 to 2017, detailing this information separately for Malay, Chinese, Indian, and others, along with an overall percentage for each year."
SG_CSV0000000000001226.csv,"The table ""SG_CSV0000000000001226.csv"" captures travel statistics from various regions and countries in 2013 and 2014, detailing how travelers from different areas chose to stay during their trips by categorizing them into corporate (cor), hotel accommodations, staying with friends or relatives, and other options, providing insights into changing travel preferences over these two years."
SG_CSV0000000000000767.csv,"The table SG_CSV0000000000000767.csv contains yearly data from 2015 to 2017 regarding the financial activities of different health services in Singapore, captured under various categories such as operating receipts, operating expenditures, operating surplus, and value added across several types of medical facilities, including hospitals, clinics, non-western clinics, specialized medical services, and dental and other medical services, with corresponding values indicating their financial metrics."
SG_CSV0000000000000447.csv,"The table SG_CSV0000000000000447.csv contains information about various Singaporean governmental or related agencies, including links to their respective websites, along with the titles and descriptions of services or initiatives they offer, providing a comprehensive overview of the digital services available through these agencies."
SG_CSV0000000000000777.csv,"The table, titled ""SG_CSV0000000000000777.csv,"" provides a yearly breakdown from 2000 to 2012 of financial metrics related to the Total Retail Trade sector categorized under SSIC 47 in Singapore, covering operating receipts, operating expenditures, operating surplus, and value added, with each metric expressed in millions."
SG_CSV0000000000000419.csv,"The table records the number of male and female divorcees categorized by age group for the years 1980, 1981, and 1982."
SG_CSV0000000000000979.csv,"The table ""SG_CSV0000000000000979.csv"" provides information about the net balance amount for individuals segmented by year, age group, and gender, with data captured for the years 2019 and 2020, detailing economic figures across a range of age categories from ""Up to 20"" to ""Above 80,"" including unspecified age groups, for both males and females."
SG_CSV0000000000001824.csv,"The table SG_CSV0000000000001824.csv records the monthly number of air passenger departures categorized by various regions like South East Asia, North East Asia, and others, starting from January 1961, but the actual departure values are not provided as they appear to be missing (NaN)."
SG_CSV0000000000000019.csv,"The table SG_CSV0000000000000019.csv contains data on the enrolment of students in various part-time courses offered by the School of Applied Science and the School of Business in the year 2020, detailing information such as course type, course name, gender, and the number of enrolled students."
SG_CSV0000000000000935.csv,"The table ""SG_CSV0000000000000935.csv"" provides monthly data from 2013 to 2015 on hotel performance metrics, including maximum room capacity, number of rooms paid for and occupied, availability, occupancy rates, average room occupancy (aor), room revenue, average room rate (arr), and revenue per available room (revpar)."
SG_CSV0000000000000432.csv,"The table ""SG_CSV0000000000000432.csv"" documents the monthly Domestic Supply Price Index for various categories of goods and products in 1974, specifically highlighting the value changes across categories such as Food & Live Animals, Beverages & Tobacco, Crude Materials (excluding Fuels), Mineral Fuels, Lubricants, and Related Materials, Animal & Vegetable Oils, Fats & Waxes, Chemicals and Chemical Products, Manufactured Goods, Machinery & Transport Equipment, and Miscellaneous Manufactured Articles."
SG_CSV0000000000001310.csv,"The table ""SG_CSV0000000000001310.csv"" records the annual population density values for an unspecified region, beginning from 1950 through to 1999, with several missing values in the early years, and shows how the population density generally increased over time, reflecting population growth in the recorded years."
SG_CSV0000000000001094.csv,"The table ""SG_CSV0000000000001094.csv"" contains data from 2006 to 2015, detailing enforcement activities such as the number of enforcement checks conducted, the issuance of Fixed Housing Accommodation Notices (FHANS), Notices for Safety of Other Spaces (NFSOS), and the number of court prosecution cases related to these enforcement efforts for each respective year."
SG_CSV0000000000000303.csv,"The table SG_CSV0000000000000303.csv captures the distribution of computer ownership in households from the year 2000 to 2014, indicating the number of homes with either one computer, two or more computers, or no computer, as well as the percentage of homes with computer access in each category for every year."
SG_CSV0000000000000992.csv,"The table ""SG_CSV0000000000000992.csv"" contains archival information from the ""Bintang Timor"" newspaper, detailing various issues with columns representing newspaper titles, issue identifiers, issue dates, editions, page identifiers and numbers, article identifiers, titles, and the article's first 50 words, allowing for an examination of historical newspaper content from July 1894."
SG_CSV0000000000000702.csv,"The table ""SG_CSV0000000000000702.csv"" presents data on the percentage of internet usage across different age groups from the year 2007 to 2016."
SG_CSV0000000000000141.csv,"The table ""SG_CSV0000000000000141.csv"" provides data on the availability and vacancy of office space in the private and public sectors, segmented by quarter, across multiple years, detailing the amount of available and vacant office space in square units for each corresponding segment."
SG_CSV0000000000001046.csv,"The table SG_CSV0000000000001046.csv records the number of PSC (Public Service Commission) scholarships awarded each year from 2003 to 2011, categorized by various courses of study such as Humanities & Social Sciences, Economics/Philosophy, Politics & Economics, Engineering, Science/Maths, Medicine, and Law."
SG_CSV0000000000000562.csv,"The table SG_CSV0000000000000562.csv presents the percentage distribution of the population by ethnic group and gender in the years 2008, 2013, and 2018, showing the proportion of males and females within the Chinese, Malay, Indian, and Others ethnic categories, as well as an aggregated total for all ethnic groups."
SG_CSV0000000000000104.csv,"The table SG_CSV0000000000000104.csv contains data on hospital stays, detailing the number of patient discharges by length of stay (los) across different regions and countries for the years 2013 to 2015, specifically emphasizing Africa and the Americas, with South Africa, Canada, and the USA as focal areas of the study."
SG_CSV0000000000001752.csv,"The table SG_CSV0000000000001752.csv records the ""Total"" values for each year between 1998 and 2017, illustrating a trend of significant annual increases in the ""value"" column, likely indicating economic data such as revenue, expenditure, or GDP growth."
SG_CSV0000000000000468.csv,"The table SG_CSV0000000000000468.csv provides quarterly data on employment change across various industries, including manufacturing, construction, services, and others, from 1991, detailing specific sub-industries such as food and beverages, textiles, electronics, financial services, and more, along with associated employment change values for each period."
SG_CSV0000000000001820.csv,"The table presents monthly data of the number of air passenger arrivals, categorized by different regions (South East Asia, North East Asia, and Europe) and specific countries within those regions, for the year 1961, with the passenger count values available for some countries, while others have missing data."
SG_CSV0000000000000161.csv,"The table SG_CSV0000000000000161.csv provides data on employee absenteeism due to sick leave, distinguishing between management/executive and rank-and-file employees, across different years (2011-2021), and categorizing the sick leave into hospitalisation and outpatient, with each category including average days lost per absentee and average days lost per employee."
SG_CSV0000000000000401.csv,"The table ""SG_CSV0000000000000401.csv"" provides data on the distribution of annual leave entitlements for different types of employees, specifically ""management and executive"" and ""rank-and-file,"" across various years, showing the percentage of each employee type that falls into three categories of annual leave entitlement: ""14 days & below,"" ""15 to 21 days,"" and ""over 21 days."""
SG_CSV0000000000001628.csv,"The table titled SG_CSV0000000000001628.csv provides an annual record from 2007 to 2020 of the count of two types of healthcare facilities, Inpatient Hospices and Nursing Homes."
SG_CSV0000000000001272.csv,"The table represents the distribution of different ethnic groups in Singapore by percentage across various flat types, specifically 1-room, 2-room, 3-room, 4-room, 5-room, and Executive flats, for the years 2008 and 2013."
SG_CSV0000000000000596.csv,"The table ""SG_CSV0000000000000596.csv"" provides data about various industries' gross allocation and returns, segmented by quarters from 2017 to 2018, offering insight into the economic performance and resource allocation trends for sectors such as Manufacturing, Electronics, Precision Engineering, Chemicals, Biomedical Manufacturing, and several others."
SG_CSV0000000000000816.csv,"The table SG_CSV0000000000000816.csv contains data on various pharmaceutical products detailing their attributes like product name, dosage form, color, shape, and markings of the dosage form, adulterant types, manufacturer's name, and the country of manufacture, which reveals information about different pharmaceutical brands, particularly highlighting those containing specific adulterants."
SG_CSV0000000000000349.csv,"The table ""SG_CSV0000000000000349.csv"" provides data on the number of households benefiting from various types of housing grants in Singapore, categorized by financial year and specific grant schemes, including CPF Housing Grant, Additional CPF Housing Grant, and Special CPF Housing Grant, detailing the distribution of different types of housing grants received by households each year."
SG_CSV0000000000001791.csv,"The table ""SG_CSV0000000000001791.csv"" presents data on tax-deductible donations made by corporate and individual sources over several years, specifically from 2005 to 2014, illustrating the yearly donation amounts for each type of donor."
SG_CSV0000000000000262.csv,"The table, SG_CSV0000000000000262.csv, contains details of salespersons registered under various estate agents, including their names, registration numbers, registration start and end dates, associated estate agent names, and the corresponding license numbers."
SG_CSV0000000000000459.csv,"The table SG_CSV0000000000000459.csv provides the percentage distribution of different occupations broken down by sex for the years 2013 and 2018, featuring categories such as 'Legislator, senior officials & managers', 'Professionals', and 'Cleaners, labourers and related workers', among others, and includes percentages for males, females, and the total of all sexes."
SG_CSV0000000000000537.csv,"The table SG_CSV0000000000000537.csv presents data on the number of fixed line subscriptions in both the residential and corporate sectors, recorded quarterly from the third quarter of 2008 through the third quarter of 2014."
SG_CSV0000000000001743.csv,"The table ""SG_CSV0000000000001743.csv"" contains data on the number of state court referrals across different age groups for each year from 2010 to 2021, categorizing the referrals into four age brackets: below 16 years, 16 to below 19 years, 19 to below 22 years, and 22 years and above."
SG_CSV0000000000000912.csv,"The table named ""SG_CSV0000000000000912.csv"" documents quarterly office space rental data from 2012 to 2018, categorized into different groups, presenting details such as the median office rental rates in both local currency and common denominator currency as well as the office vacancy rate for each category per quarter."
SG_CSV0000000000001734.csv,"The table SG_CSV0000000000001734.csv provides data on the staff strength across different years (2010 to 2016) in two public service sectors, the Civil Service and Statutory Board, separated by gender (males and females) and executive levels (Junior Executive and Senior Executive & above)."
SG_CSV0000000000000561.csv,"The table ""SG_CSV0000000000000561.csv"" presents data on course enrolments in various arts-related disciplines, including Music, Dance, Theatre, Visual Arts, English Literature, Multi-disciplinary studies, Arts Administration, and Film, across the years from 2013 to 2019, showcasing fluctuations in student enrolment figures each year for these courses."
SG_CSV0000000000001808.csv,"The table ""SG_CSV0000000000001808.csv"" records the number of tickets sold for various art forms, including Music, Dance, Theatre, and Others, across the years 2013 to 2019."
SG_CSV0000000000000813.csv,"The table ""SG_CSV0000000000000813.csv"" provides detailed information about childcare centers in Singapore, including their unique center codes, names, contact details, addresses, postal codes, and organizational affiliations, as well as operational specifics such as service models, class vacancies, food and language services offered, certification status, operating hours, scheme types, transport provision, availability of government subsidies, GST registration, and any additional remarks, updated as of certain dates."
SG_CSV0000000000001886.csv,"The table ""SG_CSV0000000000001886.csv"" provides data on various types of warehousing and storage facilities, including Licensed Warehouses, Zero GST Warehouses, Container Freight Warehouses, Duty Free Shops, Bottling Warehouses, Excise Factories, Petroleum Licensed Warehouses, Petroleum Bonded Warehouses, and Petroleum Refineries, and records the quantity of each type for each year from 2015 to 2019."
SG_CSV0000000000001398.csv,"The table titled ""SG_CSV0000000000001398.csv"" captures quarterly data on the reentry rates into the labor market based on various levels of educational attainment, including Below Secondary, Secondary, Post-Secondary (Non-Tertiary), Diploma & Professional Qualification, and Degree from the first quarter of 2000 to the second quarter of 2002."
SG_CSV0000000000000191.csv,"The table ""SG_CSV0000000000000191.csv"" captures data from 1998 regarding recruitment and resignation rates across various industries and occupations in the manufacturing sector, detailing these metrics down to subcategories such as food, beverages, tobacco, textile, apparel, and more, as well as occupation levels including professional and managerial roles, clerical services, and production operators."
SG_CSV0000000000001700.csv,"The table provides demographic data for different subzones within the Ang Mo Kio planning area for the year 2000, detailing the resident count by age group and gender."
SG_CSV0000000000001715.csv,"The table ""SG_CSV0000000000001715.csv"" presents data on solar photovoltaic (PV) installations across different planning regions in Singapore, detailing both residential and non-residential sectors over the years 2008 to 2012, including the number of installations, their installed capacity in kilowatts alternating current (kWac), and the percentage of total installed capacity."
SG_CSV0000000000000397.csv,"The table SG_CSV0000000000000397.csv details the proportion of charities across different income size categories over several years, specifically from 2009 to 2013, highlighting how the distribution of charities varies by income size bracket such as less than $250k, between $250k to over $10 million."
SG_CSV0000000000001336.csv,"The table SG_CSV0000000000001336.csv captures the quarterly fluctuations in value for residential properties over a period ranging from 1975 to 1987, illustrating a trend of gradual increases, peak valuations, and subsequent declines over these years."
SG_CSV0000000000001911.csv,"The table ""SG_CSV0000000000001911.csv"" presents data from 2013 on media consumption activities among different age groups (15-19, 20-29, 30-39, and 40-49) in Singapore, detailing the types of media activities engaged in, the sample size for each age group, and the percentage of individuals who have ever used each media type within each specified age range."
SG_CSV0000000000001737.csv,"The table provides information on the staff strength over various years from 2010 to 2016 across different sectors (Civil Service and Statutory Board), levels of executive positions (Junior Executive and Senior Executive & above), and types of tenure (Contract and Permanent) within the public service sector."
SG_CSV0000000000001946.csv,"The table titled SG_CSV0000000000001946.csv provides data from the year 2021 on various managerial occupations, showing estimated 50th percentile monthly gross and basic wages for each role across different establishment sizes."
SG_CSV0000000000001346.csv,The table presents data on the number of cases for each year between 2015 and 2021 where individuals in a cohort did not complete a program due to reasons such as the commission of further offences or a poor response to supervision.
SG_CSV0000000000001905.csv,"The table provides statistical data on various aspects related to unlicensed moneylending in Singapore from the years 2011 to 2020, including the number of cases recorded, harassment cases, and persons arrested, both locals and foreigners, for involvement in unlicensed moneylending activities."
SG_CSV0000000000000005.csv,"The table ""SG_CSV0000000000000005.csv"" contains information about various security-related courses for the year 2022, detailing course names, their corresponding descriptions which outline the skills and knowledge covered, and references with links for further information."
SG_CSV0000000000001833.csv,The table SG_CSV0000000000001833.csv lists the number of vehicles made by different manufacturers in the year 2005.
SG_CSV0000000000000341.csv,"The table ""SG_CSV0000000000000341.csv"" records the annual number of releases from 2007 to 2022, categorized by gender (Male and Female), highlighting the quantity of releases for each gender per year."
SG_CSV0000000000000726.csv,"The table tracks the annual number of training places available and the number of inmates trained in an unspecified program from 2006 to 2021, with missing data for the earliest years and detailed figures provided for the subsequent years."
SG_CSV0000000000000050.csv,"The table ""SG_CSV0000000000000050.csv"" contains information about various business entities registered with ACRA in Singapore, detailing attributes such as unique entity numbers (UEN), entity names, types, statuses, registration and incorporation dates, addresses, primary and secondary industry classifications (SSIC codes and descriptions), the number of officers, and financial details like paid-up capital, across multiple entries."
SG_CSV0000000000000071.csv,"The table SG_CSV0000000000000071.csv contains data about the annual statistics of two types of patients, definitive dialysis patients and kidney transplant patients, over the years 1999 to 2016, specifically capturing the age-standardized incidence rate (asir) and age-standardized prevalence rate (aspr) for each patient type during these years."
SG_CSV0000000000000925.csv,"The table ""SG_CSV0000000000000925.csv"" provides detailed demographic and sociocultural data on individuals residing in Singapore, capturing aspects such as age, gender, occupation, educational level, marital status, income, and social networks, along with participants' perceptions and rankings on various sociocultural and moral segments."
SG_CSV0000000000001803.csv,"The table contains data on the number of teachers by year, sex, level of school, and age group, specifically for primary, secondary, and pre-university levels, with a breakdown by sex for each category for the years 1996 and 1997."
SG_CSV0000000000001142.csv,The table SG_CSV0000000000001142.csv tracks the annual data from 2011 to 2021 regarding the number of new applications and the number of variations submitted each year.
SG_CSV0000000000001436.csv,"The table SG_CSV0000000000001436.csv provides yearly statistical data on the number of reported offences categorized by main offence groups such as Crimes Against Person, Property Crimes, and Drug Offences, among others, for the years ranging from 2007 to 2011."
SG_CSV0000000000000545.csv,"The table records the monthly sales values for different types of eating establishments, including restaurants, fast food outlets, food caterers, and other eating places, from January 1985 to January 1986."
SG_CSV0000000000000022.csv,"The table ""SG_CSV0000000000000022.csv"" contains information about various courses offered in 2021 by different schools, detailing the course names, MOE and polytechnic course codes, and providing descriptions of each course, along with a reference link to further details."
SG_CSV0000000000000102.csv,"The table ""SG_CSV0000000000000102.csv"" contains data for the year 2005, listing various vehicle manufacturers (denoted by the ""make"" column) alongside the number of vehicles produced or registered by them (indicated by the ""number"" column), with notable manufacturers such as Mercedes Benz, Toyota, and Nissan showing substantial production or registration figures, while several others like Alexander Dennis and Chery had none recorded."
SG_CSV0000000000001450.csv,"The table ""SG_CSV0000000000001450.csv"" contains information about part-time and specialist diploma courses offered in the year 2019, providing data on each course's reference code and title across various fields such as Applied Science, Business Practice, Engineering, Sports, Artificial Intelligence, and more."
SG_CSV0000000000000438.csv,"The table ""SG_CSV0000000000000438.csv"" records the number of donees categorized by their relationship to the donor, namely ""immediate family,"" ""extended family,"" and ""others,"" for each calendar year from 2011 to 2021."
SG_CSV0000000000001428.csv,"The table ""SG_CSV0000000000001428.csv"" contains yearly data from 1982 to 2022 on mean daily relative humidity, along with its minimum and maximum daily values, indicating fluctuations in humidity levels over the years."
SG_CSV0000000000000691.csv,"The table SG_CSV0000000000000691.csv presents a detailed breakdown of income types classified as taxable or non-taxable within different tax groups over several years, specifically from 2004 to 2007, showing the respective amounts associated with each income type, which includes dividends, employment income, income from trade and profession, interest, other types, rents/net annual value, and royalties."
SG_CSV0000000000000909.csv,"The table provides data on the median income of males and females in Singapore from 2001 to 2022, with details on income including and excluding employer CPF (Central Provident Fund) contributions for each year."
SG_CSV0000000000000286.csv,"The table ""SG_CSV0000000000000286.csv"" documents the number of certifications granted each year from 2005 to 2018, categorizing these certifications by the type of organizations, which include Private Enterprises, Statutory Boards, and Government entities."
SG_CSV0000000000001067.csv,"The table ""SG_CSV0000000000001067.csv"" records the count of individuals working in the public and private sectors, as well as those not in active practice, across various years from 2008 to 2021."
SG_CSV0000000000001315.csv,"The table ""SG_CSV0000000000001315.csv"" records the number of people by their education level, including categories such as ""No Education,"" ""Primary,"" ""Secondary,"" ""Pre University,"" ""Vocational,"" and ""Tertiary & Above,"" for each year from 2006 to 2014, indicating trends and changes in educational attainment over this period."
SG_CSV0000000000000948.csv,"The table named SG_CSV0000000000000948.csv contains data about the number of vehicles registered in various categories, including Categories A through D, Taxis, and Vehicles Exempted from the Vehicle Quota System (VQS), for each month from January 2014 to September 2014."
SG_CSV0000000000000043.csv,"The table ""SG_CSV0000000000000043.csv"" provides detailed information about various business entities registered under the Accounting and Corporate Regulatory Authority (ACRA), including their unique entity number (UEN), name, type, status, registration and issue dates, business constitution details, addresses, number of officers, charges, primary and secondary Standard Industrial Classification (SSIC) codes and descriptions, and more, illustrating a comprehensive profile of business operations and legal statuses within Singapore."
SG_CSV0000000000000192.csv,"The table ""SG_CSV0000000000000192.csv"" provides quarterly data on recruitment and resignation rates across different industries and occupations in 1998, categorizing the metrics by quarters, industries such as manufacturing, construction, services, and others, and occupations including professional, managers, executive and technicians, clerical, sales and services workers, and production and transport operators, cleaners, and laborers."
SG_CSV0000000000000394.csv,"The table SG_CSV0000000000000394.csv provides an overview of various categories of operating expenditure, such as remuneration, purchases of goods and materials, and utilities, among others, for the years 2016 to 2018, with corresponding monetary values to quantify the expenditure in each category."
SG_CSV0000000000000758.csv,"The table contains data on job vacancy rates across various industries and occupations, categorized by quarter, from 1998, showing the fluctuation in job vacancies for different sectors and job types within each quarter."
SG_CSV0000000000001759.csv,"The table provides yearly data from 1981 to 1985 on the number of students and teachers per section, categorized by gender and various types of schools, namely Government (Govt), Aided, Auto, Independent, Specialised Independent, and Specialised, focusing specifically on the Government and Aided school types where student and teacher numbers are available."
SG_CSV0000000000000696.csv,"The table ""SG_CSV0000000000000696.csv"" records the monthly total values for a series of observations from January 1983 to February 1987, where each entry consists of a specific month, a label 'Total', and a corresponding numerical value representing the total count or measurement for that period."
SG_CSV0000000000000575.csv,"The table ""SG_CSV0000000000000575.csv"" captures the yearly financial allocation for different funding types—Arts & Heritage, Cultural Matching Fund, and Library—from 2013 to 2019, detailing the amount allocated in millions for each type annually, although some entries for certain years are not available."
SG_CSV0000000000001237.csv,"The table ""SG_CSV0000000000001237.csv"" presents data from the 1955 elections, detailing election results across various constituencies, including candidates, their affiliated parties, vote counts, and corresponding vote percentages."
SG_CSV0000000000001086.csv,"The table ""SG_CSV0000000000001086.csv"" provides demographic data for the years 2019 and 2020, detailing the number of members segmented by age groups and gender, indicating the population distribution within each age and gender category for the specified years."
SG_CSV0000000000000260.csv,"The table ""SG_CSV0000000000000260.csv"" presents statistical data on various crime types including murder, serious hurt, rape, outrage of modesty, rioting, robbery, housebreaking, theft of motor vehicles, snatch theft, and cheating-related offences, tabulated annually from 2011 to 2015 for a total population, reflecting the annual occurrences of these offenses as recorded in the ""value"" column."
SG_CSV0000000000000041.csv,"The table named ""SG_CSV0000000000000041.csv"" contains detailed business registration information in Singapore, including unique entity numbers (UENs), entity names, types, statuses, and dates of registration or incorporation. It records the type of business, such as sole proprietorships and local companies, and provides descriptive classifications for primary and secondary business activities based on SSIC codes, along with the number of officers and registered charges. Additionally, it outlines the address details for the businesses, including block, street name, building name, and postal code, providing a comprehensive snapshot of various businesses registered by ACRA."
SG_CSV0000000000000002.csv,"The table ""SG_CSV0000000000000002.csv"" provides information about various educational topics and categories presented in 2019, organized by their relevance to specific academic levels, specifically Preschool and Primary, covering diverse subjects such as Chemistry, Mathematics, Physics, Stellar, DNA Learning Lab activities, events, gallery pathways, kitchen science, nature science, and offsite science shows."
SG_CSV0000000000000296.csv,"The table ""SG_CSV0000000000000296.csv"" presents data on the number of private residential units completed in each quarter from the fourth quarter of 1999 to the first quarter of 2012, documenting the completion status and the respective number of units completed within those timeframes."
SG_CSV0000000000001171.csv,"The table ""SG_CSV0000000000001171.csv"" provides a yearly overview from 2006 to 2014 of the counts of different types of facilities, specifically Nursing Homes and Inpatient Hospices, categorized into three sectors: Public, Not-For-Profit, and Private, showing how many facilities belong to each type and sector for each year."
SG_CSV0000000000000821.csv,"The table named ""SG_CSV0000000000000821.csv"" contains detailed information about various cosmetic and personal care products from multiple brands, listing their names, specific product names, shade palettes, official notification numbers, associated companies, the date when the information became effective, and the countries where the products were manufactured."
SG_CSV0000000000001273.csv,"The table provides data about the progression of different racial groups in Singapore into postsecondary education from 2007 to 2016, detailing the percentage of each racial group (Malay, Chinese, Indian, Others, and Overall) that proceeded to postsecondary education each year."
SG_CSV0000000000001015.csv,"The table SG_CSV0000000000001015.csv contains information about articles published in the Shonan Times, also known as the Syonan Shimbun, with details such as newspaper title, issue identifier, publication date, edition, page numbers, unique article IDs, article titles, and the initial 50 words of each article, spanning different dates in February and March 1942."
SG_CSV0000000000000642.csv,"The table provides a yearly breakdown of the number of dental clinics and pharmacies, categorized by total, public, and private sectors, from 2009 to 2017."
SG_CSV0000000000001701.csv,"The table ""SG_CSV0000000000001701.csv"" provides information about various courses offered by different schools, including the SP Business School, SP Design School, and several others, across the years 2016 to 2019, detailing each course's name, description, and a reference link for additional information."
SG_CSV0000000000001139.csv,"The table SG_CSV0000000000001139.csv provides yearly data from 2013 to 2019 on the number of museums categorized by different themes such as Art, Culture & Community, Defence, Healthcare, National History, Lifestyle & Collectibles, and Science and Innovation."
SG_CSV0000000000000450.csv,"The table ""SG_CSV0000000000000450.csv"" represents annual regional economic data or metrics from 1998 to 2004, categorized by continent or region (such as Asia, Europe, North America, etc.), and further broken down including entities like ASEAN and the European Union, with some values missing for Africa."
SG_CSV0000000000001915.csv,"The table ""SG_CSV0000000000001915.csv"" details the annual number of vaccination doses, measured in thousands, administered for Diphtheria tetanus, Poliomyelitis, and Measles mumps rubella from 2009 to 2019."
SG_CSV0000000000001031.csv,"The table ""SG_CSV0000000000001031.csv"" contains metadata and content of articles from the Sunday Tribune newspaper published in Singapore on 4 June 1933, including its title, issue identification, date of issue, edition and page details, article IDs and titles, alongside the first 50 words of the article text."
SG_CSV0000000000001229.csv,"The table ""SG_CSV0000000000001229.csv"" records the number of participants in various course categories, such as Arts, Crafts & Hobbies, Beauty & Wellness, Cooking & Food Culture, Music, Drama & Dance, Personal & Career Skills, and Sports & Fitness, for each year from 2017 to 2020."
SG_CSV0000000000001001.csv,"This table represents articles and their corresponding metadata from the ""Malaya Tribune"" newspaper, providing details such as the newspaper title, issue ID, issue date, edition number, page ID, page number, article ID, article title, and the first 50 words of the article text."
SG_CSV0000000000000021.csv,"The table ""SG_CSV0000000000000021.csv"" contains data for the year 2021 from various schools including the School of Applied Science, School of Business, and School of Informatics & IT, showing the number of male and female students enrolled across different full-time diploma course types and courses, specifying the gender and corresponding student count for each course."
SG_CSV0000000000000336.csv,"The table SG_CSV0000000000000336.csv provides data on the population numbers sorted by various education levels, ranging from 'No Education' to 'Tertiary & Above', across different years from 2006 to 2014, indicating the number of people in each education category per year."
SG_CSV0000000000001938.csv,"The table ""SG_CSV0000000000001938.csv"" records annual visitorship data to various museums in Singapore from 2013 to 2017, listing the number of visitors each institution received annually, discussed as a means to analyze trends in museum attendance over given years, with some data gaps in certain museums for specific years."
SG_CSV0000000000001037.csv,"The table titled ""SG_CSV0000000000001037.csv"" contains metadata about articles published in the newspaper ""The Straits Independent and Penang Chronicle,"" detailing the issue date and ID, edition, page ID and number, article ID and title, along with the first 50 words of the article text, focusing on multiple issues mostly from March 1889."
SG_CSV0000000000001156.csv,"The table titled ""SG_CSV0000000000001156.csv"" presents a yearly distribution of courses offered, categorized into Dance, Instrumental, Music Theory, Opera, Speech & Drama, and Vocal, along with the respective number of courses available from 2013 to 2019."
SG_CSV0000000000000787.csv,"The table ""SG_CSV0000000000000787.csv"" provides a yearly breakdown from 2005 to 2017 of road lengths for four different types of roads—Expressway, Arterial Road, Collector Road, and Local Road—demonstrating changes and growth in road infrastructure during this period."
SG_CSV0000000000000391.csv,"The table SG_CSV0000000000000391.csv presents annual operating expenditure details for the years 2016, 2017, and 2018, categorized into various types of expenses such as remuneration, depreciation, and professional services, along with their corresponding monetary values."
SG_CSV0000000000001768.csv,"The table SG_CSV0000000000001768.csv provides a yearly breakdown of the development status and associated square footage for different types of commercial spaces, including office and retail spaces, spanning from 2013 to 2017, with each entry detailing whether the spaces are under construction or at varying stages of planning such as receiving written permission, provisional permission, or being classified as others."
SG_CSV0000000000000494.csv,"The table ""SG_CSV0000000000000494.csv"" presents data on the number of students participating in various art forms across different years from 2013 to 2019, including categories such as Film, Music, Dance, Theatre, Visual Arts, Literary Arts, and Others, with some entries for Literary Arts and Others initially missing participant numbers in the earlier years."
SG_CSV0000000000000591.csv,"The table ""SG_CSV0000000000000591.csv"" provides data on the number of graduates categorized by year, sex, and type of course for males and females in various academic disciplines from the years 1993 and 1994, indicating the distribution of graduates across different fields such as Humanities & Social Sciences, Accountancy, Business & Administration, and more, with some columns for certain courses showing missing data (NaN) in the record."
SG_CSV0000000000000387.csv,"The table SG_CSV0000000000000387.csv records the total number of visitors in different years from 2013 to 2017, breaking down the total number of visitors into foreign and local categories."
