LEFT_TABLE,RIGHT_TABLE,JOINABLE
SG_CSV0000000000001161.csv,SG_CSV0000000000000950.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001928.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000901.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001399.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000445.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001446.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000145.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000654.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001308.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000094.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001400.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000622.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001408.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001032.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001026.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000616.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001167.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001201.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000385.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001910.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000052.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000393.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001172.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000755.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000463.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001409.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000934.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001865.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000453.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001040.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000475.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001145.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001361.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000018.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001714.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001005.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000971.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000576.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000122.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000051.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001297.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000629.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000011.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001924.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001132.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000148.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000271.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001736.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000518.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000154.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000428.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001643.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000354.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000211.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001799.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001433.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001278.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001633.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001359.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001731.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000244.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000814.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000036.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001840.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000035.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000324.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000904.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001770.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000356.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001455.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000647.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001144.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000785.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001364.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000275.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001277.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001012.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001024.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001354.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001891.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001343.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001676.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000650.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000582.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000132.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001373.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000528.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001410.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001846.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001186.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001071.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001729.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000848.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000232.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000715.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000560.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001634.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000205.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000507.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001043.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000580.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000649.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000533.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000687.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001457.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000466.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000064.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001379.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001355.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001349.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001448.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001326.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000627.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000936.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001630.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000027.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000444.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000590.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000807.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001739.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001686.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001959.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000954.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000194.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000842.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000306.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001816.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001281.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001226.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000767.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000447.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000777.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000419.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000979.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001824.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000019.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000935.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000432.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001310.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001094.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000303.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000992.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000702.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000141.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001046.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000562.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000104.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001752.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000468.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001820.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000161.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000401.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001628.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001272.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000596.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000816.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000349.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001791.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000262.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000459.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000537.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001743.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000912.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001734.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000561.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001808.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000813.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001886.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001398.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000191.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001700.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001715.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000397.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001336.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001911.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001737.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001946.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001346.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001905.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000005.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001833.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000341.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000726.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000050.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000071.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000925.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001803.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001142.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001436.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000545.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000022.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000102.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001450.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000438.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001428.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000691.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000909.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000286.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001067.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001315.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000948.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000043.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000192.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000394.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000758.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001759.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000696.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000575.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001237.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001086.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000260.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000041.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000002.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000296.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001171.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000821.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001273.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001015.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000642.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001701.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001139.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000450.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001915.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001031.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001229.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001001.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000021.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000336.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001938.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001037.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001156.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000787.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000391.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001768.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000494.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000591.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000387.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001945.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000255.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000366.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000189.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000541.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001365.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000653.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000825.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000487.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000350.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000140.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000492.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000245.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000986.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000694.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001165.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000467.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000237.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000808.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000096.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001241.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000740.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000724.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000374.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000552.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000236.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001760.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001295.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000375.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001434.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001018.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001327.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000941.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000061.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000479.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000995.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001728.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001307.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000485.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000800.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001640.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001321.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001275.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001961.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000484.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001219.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001978.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000635.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000564.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000817.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000142.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000020.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001128.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000600.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000207.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001378.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001952.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000905.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001534.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000490.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000846.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001225.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001435.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001014.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000220.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000352.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001282.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001170.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001243.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001880.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001856.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000579.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000105.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000581.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001146.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000223.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000379.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000834.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001831.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001636.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001745.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001062.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001033.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000435.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000338.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000158.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001025.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000458.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001406.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001899.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001809.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000498.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001955.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001652.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001030.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001432.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000300.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000305.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000756.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000347.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001325.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001223.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001792.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001176.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001101.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001709.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001430.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000443.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001948.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001762.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001239.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001007.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001328.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001302.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001381.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001155.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001234.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000626.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001740.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000851.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000640.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001029.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000903.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001645.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001801.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000985.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001529.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001827.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001537.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000712.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000921.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000042.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001684.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001764.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001882.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000594.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000574.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001804.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001058.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000454.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001115.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000522.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001088.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000151.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000012.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001079.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001383.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001431.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000118.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001825.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001815.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001230.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000908.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000000353.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000470.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000963.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000544.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000231.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001351.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001681.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001047.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000628.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000836.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001076.csv,Yes
SG_CSV0000000000001161.csv,SG_CSV0000000000001651.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001822.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000001447.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000103.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000637.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000760.csv,No
SG_CSV0000000000001161.csv,SG_CSV0000000000000110.csv,No
