query_table,candidate_table,query_column,candidate_column
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012900.csv,STATUS,STATUS
USA_CSV0000000000034366.csv,USA_CSV0000000000032324.csv,account_description,account_description
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925.csv,q20_q213,q20_q213
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__21.csv,Other Developmental Disability,Other Developmental Disability
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__18.csv,Other Insurance,Other Insurance
SG_CSV0000000000000925__8.csv,SG_CSV0000000000001714__34.csv,ban_children4,ban_children4
UK_CSV0000000000006255__16.csv,UK_CSV0000000000006255__15.csv,q04a_17,q04a_17
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__42.csv,socialnetwork_4_slice,socialnetwork_4_slice
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925__12.csv,ban_children4,ban_children4
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__18.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__32.csv,ban_q437,ban_q437
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__11.csv,ban_children4,ban_children4
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__37.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__10.csv,q20_q212,q20_q212
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__29.csv,ban_q437,ban_q437
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__13.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__10.csv,ban_q436,ban_q436
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__47.csv,ban_occupation_role8,ban_occupation_role8
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__8.csv,q20_q213,q20_q213
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__7.csv,q20_q212,q20_q212
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__16.csv,socialnetwork_dp10,socialnetwork_dp10
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925.csv,socialnetwork_dp10,socialnetwork_dp10
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__11.csv,ban_q436,ban_q436
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__12.csv,q20_q214,q20_q214
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__7.csv,ban_q436,ban_q436
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__12.csv,Other Developmental Disability,Other Developmental Disability
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012773.csv,STATUS,STATUS
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__17.csv,q20_q214,q20_q214
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__38.csv,ban_education2,ban_education2
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,socialnetwork_dp07,socialnetwork_dp07
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__33.csv,ban_q431,ban_q431
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__14.csv,ban_occupation_role6,ban_occupation_role6
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__12.csv,ban_occupation_status7,ban_occupation_status7
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__39.csv,ban_q431,ban_q431
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714.csv,levelsch,levelsch
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__8.csv,ban_occupation_status4,ban_occupation_status4
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925__11.csv,ban_children4,ban_children4
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__8.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__13.csv,ban_occupation_status4,ban_occupation_status4
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__18.csv,ban_education2,ban_education2
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__40.csv,ban_q431,ban_q431
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__9.csv,ban_q433,ban_q433
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__9.csv,ban_q437,ban_q437
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__38.csv,ban_q431,ban_q431
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__36.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925.csv,ban_children4,ban_children4
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__18.csv,Other Insurance,Other Insurance
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__28.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__41.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__10.csv,ban_children4,ban_children4
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__30.csv,levelsch,levelsch
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925.csv,ban_occupation_status2,ban_occupation_status2
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__46.csv,ban_occupation_role8,ban_occupation_role8
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714.csv,ban_occupation_status2,ban_occupation_status2
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__8.csv,ban_occupation_status7,ban_occupation_status7
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__38.csv,q10f_07,q10f_07
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__37.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925.csv,ban_q436,ban_q436
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925.csv,ban_q435,ban_q435
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__18.csv,ban_occupation_role8,ban_occupation_role8
USA_CSV0000000000035769.csv,USA_CSV0000000000035075.csv,CITY,CITY
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__10.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__11.csv,q20_q212,q20_q212
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__39.csv,q04bii_14,q04bii_14
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__40.csv,q03a_12,q03a_12
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255.csv,q03a_10,q03a_10
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__14.csv,q20_q214,q20_q214
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__46.csv,levelsch,levelsch
SG_CSV0000000000000925__8.csv,SG_CSV0000000000001714__28.csv,ban_children4,ban_children4
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__8.csv,q20_q214,q20_q214
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__11.csv,ban_occupation_status7,ban_occupation_status7
UK_CSV0000000000006255__46.csv,UK_CSV0000000000006255__46.csv,q05_12,q05_12
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__13.csv,ban_q18_q194,ban_q18_q194
USA_CSV0000000000010317.csv,USA_CSV0000000000007742.csv,CITY,CITY
SG_CSV0000000000000925__13.csv,SG_CSV0000000000001714__32.csv,ban_children4,ban_children4
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__7.csv,ban_occupation_status9,ban_occupation_status9
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925.csv,ban_children4,ban_children4
USA_CSV0000000000033169__23.csv,USA_CSV0000000000034070__23.csv,Hyperlipidemia,Hyperlipidemia
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__17.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000000925__40.csv,SG_CSV0000000000001714.csv,ban_education4,ban_education4
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,q20_q213,q20_q213
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__14.csv,socialnetwork_dp01,socialnetwork_dp01
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__40.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925.csv,socialnetwork_dp01,socialnetwork_dp01
USA_CSV0000000000035769.csv,USA_CSV0000000000033957.csv,CITY,CITY
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__32.csv,levelsch,levelsch
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__6.csv,q20_q213,q20_q213
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__20.csv,ban_education2,ban_education2
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__13.csv,q20_q213,q20_q213
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__9.csv,ban_occupation_status4,ban_occupation_status4
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__12.csv,ban_occupation_status5,ban_occupation_status5
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__22.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__10.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000001714__32.csv,SG_CSV0000000000000925__10.csv,levelsch,levelsch
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__14.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__42.csv,levelsch,levelsch
USA_CSV0000000000031994.csv,USA_CSV0000000000035439.csv,City,City
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__13.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__10.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
UK_CSV0000000000006255__46.csv,UK_CSV0000000000006255__43.csv,q04bii_02,q04bii_02
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__8.csv,ban_q18_q194,ban_q18_q194
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__18.csv,q20_q214,q20_q214
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169__20.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__15.csv,q20_q213,q20_q213
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__20.csv,q20_q212,q20_q212
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__20.csv,ban_occupation_role8,ban_occupation_role8
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__8.csv,q20_q214,q20_q214
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925__15.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__12.csv,ban_children4,ban_children4
USA_CSV0000000000036673.csv,USA_CSV0000000000035075.csv,CITY,CITY
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__9.csv,ban_occupation_status7,ban_occupation_status7
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__10.csv,ban_q433,ban_q433
USA_CSV0000000000031994.csv,USA_CSV0000000000033630.csv,City,City
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__35.csv,ban_education4,ban_education4
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__15.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__10.csv,socialnetwork_dp07,socialnetwork_dp07
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__39.csv,ban_education2,ban_education2
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012954.csv,STATUS,STATUS
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__25.csv,q20_q212,q20_q212
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__37.csv,q03a_12,q03a_12
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169__21.csv,Hyperlipidemia,Hyperlipidemia
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__9.csv,Other Insurance,Other Insurance
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__10.csv,levelsch,levelsch
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,ban_occupation_status2,ban_occupation_status2
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__28.csv,levelsch,levelsch
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__36.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__9.csv,q20_q214,q20_q214
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__17.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__12.csv,socialnetwork_dp10,socialnetwork_dp10
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__33.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__33.csv,levelsch,levelsch
SG_CSV0000000000000925__11.csv,SG_CSV0000000000001714__26.csv,ban_occupation_role6,ban_occupation_role6
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714.csv,q20_q213,q20_q213
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__13.csv,ban_education1,ban_education1
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__15.csv,ban_education2,ban_education2
USA_CSV0000000000000564.csv,USA_CSV0000000000000610.csv,account_description,account_description
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012901.csv,STATUS,STATUS
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__8.csv,q20_q213,q20_q213
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__32.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000001714__18.csv,SG_CSV0000000000001714__15.csv,q20_q214,q20_q214
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__0.csv,socialnetwork_dp07,socialnetwork_dp07
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__40.csv,socialnetwork_5_slice,socialnetwork_5_slice
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__23.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__5.csv,levelsch,levelsch
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__16.csv,ban_occupation_role6,ban_occupation_role6
CAN_CSV0000000000001018.csv,CAN_CSV0000000000006942.csv,STATUS,STATUS
USA_CSV0000000000036673.csv,USA_CSV0000000000033957.csv,CITY,CITY
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__11.csv,ban_occupation_status5,ban_occupation_status5
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__32.csv,ban_q431,ban_q431
USA_CSV0000000000034366.csv,USA_CSV0000000000000610.csv,account_description,account_description
USA_CSV0000000000000564.csv,USA_CSV0000000000033369.csv,account_description,account_description
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__13.csv,ban_children4,ban_children4
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__11.csv,ban_children4,ban_children4
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__15.csv,q20_q212,q20_q212
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__29.csv,ban_q431,ban_q431
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__7.csv,ban_children4,ban_children4
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__28.csv,levelsch,levelsch
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__41.csv,ban_education4,ban_education4
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__15.csv,socialnetwork_4_slice,socialnetwork_4_slice
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925.csv,ban_education2,ban_education2
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__0.csv,levelsch,levelsch
SG_CSV0000000000001714__32.csv,SG_CSV0000000000000925.csv,ban_education1,ban_education1
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__0.csv,levelsch,levelsch
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__34.csv,ban_education4,ban_education4
USA_CSV0000000000034366.csv,USA_CSV0000000000033369.csv,account_description,account_description
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__19.csv,q20_q213,q20_q213
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__16.csv,ban_education2,ban_education2
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__18.csv,q20_q214,q20_q214
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169__11.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__31.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714.csv,ban_occupation_status9,ban_occupation_status9
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,ban_occupation_role6,ban_occupation_role6
SG_CSV0000000000000925__13.csv,SG_CSV0000000000001714.csv,ban_q18_q194,ban_q18_q194
SG_CSV0000000000000925__19.csv,SG_CSV0000000000000925__16.csv,socialnetwork_4_slice,socialnetwork_4_slice
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169__12.csv,Hyperlipidemia,Hyperlipidemia
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__5.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__9.csv,ban_q18_q194,ban_q18_q194
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714.csv,q20_q212,q20_q212
SG_CSV0000000000000925__11.csv,SG_CSV0000000000001714.csv,q20_q212,q20_q212
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925.csv,ban_q433,ban_q433
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__9.csv,Other Insurance,Other Insurance
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,q20_q214,q20_q214
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__37.csv,q04bii_06,q04bii_06
USA_CSV0000000000033169__23.csv,USA_CSV0000000000034070__19.csv,Hyperlipidemia,Hyperlipidemia
USA_CSV0000000000010317.csv,USA_CSV0000000000024259.csv,CITY,CITY
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__39.csv,q04a_07,q04a_07
USA_CSV0000000000000564.csv,USA_CSV0000000000036961.csv,account_description,account_description
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__10.csv,q20_q212,q20_q212
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__18.csv,q20_q213,q20_q213
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__23.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925__47.csv,socialnetwork_1_slice,socialnetwork_1_slice
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__8.csv,ban_children4,ban_children4
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012699.csv,STATUS,STATUS
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925.csv,ban_children4,ban_children4
SG_CSV0000000000000925__40.csv,SG_CSV0000000000001714.csv,ban_q431,ban_q431
USA_CSV0000000000010317.csv,USA_CSV0000000000026175.csv,CITY,CITY
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__30.csv,ban_q437,ban_q437
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__8.csv,ban_occupation_status2,ban_occupation_status2
USA_CSV0000000000000564.csv,USA_CSV0000000000034454.csv,account_description,account_description
USA_CSV0000000000034366.csv,USA_CSV0000000000036961.csv,account_description,account_description
USA_CSV0000000000000564.csv,USA_CSV0000000000033534.csv,account_description,account_description
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714.csv,ban_occupation_status4,ban_occupation_status4
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__27.csv,q20_q212,q20_q212
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__8.csv,ban_q436,ban_q436
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__17.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__43.csv,levelsch,levelsch
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925__44.csv,socialnetwork_1_slice,socialnetwork_1_slice
USA_CSV0000000000034366.csv,USA_CSV0000000000034454.csv,account_description,account_description
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__38.csv,q03a_10,q03a_10
USA_CSV0000000000034366.csv,USA_CSV0000000000033534.csv,account_description,account_description
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__8.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000001714__46.csv,SG_CSV0000000000000925.csv,levelsch,levelsch
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925__7.csv,ban_children4,ban_children4
USA_CSV0000000000035769.csv,USA_CSV0000000000035799.csv,CITY,CITY
USA_CSV0000000000034366.csv,USA_CSV0000000000035269.csv,account_description,account_description
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__29.csv,ban_education1,ban_education1
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__10.csv,ban_occupation_status4,ban_occupation_status4
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__48.csv,levelsch,levelsch
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__19.csv,q20_q214,q20_q214
SG_CSV0000000000000925__11.csv,SG_CSV0000000000001714.csv,ban_occupation_status2,ban_occupation_status2
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__20.csv,q20_q214,q20_q214
USA_CSV0000000000000564.csv,USA_CSV0000000000036181.csv,account_description,account_description
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000001714__38.csv,SG_CSV0000000000000925__8.csv,ban_children4,ban_children4
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__20.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__12.csv,q20_q213,q20_q213
SG_CSV0000000000001714__18.csv,SG_CSV0000000000000925__12.csv,q20_q214,q20_q214
USA_CSV0000000000010317.csv,USA_CSV0000000000020493.csv,CITY,CITY
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925__36.csv,ban_education4,ban_education4
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__10.csv,q20_q212,q20_q212
USA_CSV0000000000031994.csv,USA_CSV0000000000035326.csv,City,City
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__29.csv,ban_occupation_status9,ban_occupation_status9
SG_CSV0000000000000925__13.csv,SG_CSV0000000000001714.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714.csv,ban_education4,ban_education4
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__47.csv,levelsch,levelsch
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__6.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714.csv,q20_q214,q20_q214
USA_CSV0000000000034366.csv,USA_CSV0000000000036181.csv,account_description,account_description
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012868.csv,STATUS,STATUS
UK_CSV0000000000006255__39.csv,UK_CSV0000000000006255__36.csv,q04a_07,q04a_07
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__31.csv,ban_occupation_status9,ban_occupation_status9
SG_CSV0000000000000925__42.csv,SG_CSV0000000000000925__45.csv,socialnetwork_1_slice,socialnetwork_1_slice
USA_CSV0000000000034070__19.csv,USA_CSV0000000000034070__15.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000001714__46.csv,SG_CSV0000000000001714__47.csv,ban_occupation_status2,ban_occupation_status2
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255.csv,q04a_07,q04a_07
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,ban_children4,ban_children4
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__35.csv,ban_q435,ban_q435
USA_CSV0000000000033169__23.csv,USA_CSV0000000000033169__14.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000000925__40.csv,SG_CSV0000000000000925.csv,ban_education4,ban_education4
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__8.csv,q20_q212,q20_q212
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012669.csv,STATUS,STATUS
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__32.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__12.csv,ban_q432,ban_q432
USA_CSV0000000000031994.csv,USA_CSV0000000000034171.csv,City,City
USA_CSV0000000000033169__22.csv,USA_CSV0000000000033169__20.csv,Other Developmental Disability,Other Developmental Disability
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__45.csv,levelsch,levelsch
UK_CSV0000000000006255__46.csv,UK_CSV0000000000006255__43.csv,q10f_03,q10f_03
SG_CSV0000000000000925__13.csv,SG_CSV0000000000000925__8.csv,ban_occupation_status9,ban_occupation_status9
SG_CSV0000000000000925__22.csv,SG_CSV0000000000000925__23.csv,q20_q212,q20_q212
SG_CSV0000000000001714__18.csv,SG_CSV0000000000001714__17.csv,q20_q214,q20_q214
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012875.csv,STATUS,STATUS
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__13.csv,ban_occupation_role6,ban_occupation_role6
USA_CSV0000000000034070__19.csv,USA_CSV0000000000033169__22.csv,Hyperlipidemia,Hyperlipidemia
SG_CSV0000000000001714__38.csv,SG_CSV0000000000001714__39.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__9.csv,ban_q436,ban_q436
SG_CSV0000000000000925__41.csv,SG_CSV0000000000000925__37.csv,ban_education4,ban_education4
SG_CSV0000000000000925__11.csv,SG_CSV0000000000000925__19.csv,q20_q214,q20_q214
SG_CSV0000000000000925__8.csv,SG_CSV0000000000001714.csv,ban_q18_q191,ban_q18_q191
SG_CSV0000000000001714__32.csv,SG_CSV0000000000001714__29.csv,socialnetwork_5_slice,socialnetwork_5_slice
SG_CSV0000000000000925__9.csv,SG_CSV0000000000001714__37.csv,q20_q214,q20_q214
USA_CSV0000000000034070__15.csv,USA_CSV0000000000033169__11.csv,Hyperlipidemia,Hyperlipidemia
UK_CSV0000000000006255__38.csv,UK_CSV0000000000006255__38.csv,q04bii_14,q04bii_14
USA_CSV0000000000034070__15.csv,USA_CSV0000000000034070__3.csv,Medicaid Managed Insurance,Medicaid Managed Insurance
SG_CSV0000000000000925__9.csv,SG_CSV0000000000000925__11.csv,q20_q213,q20_q213
SG_CSV0000000000000925__8.csv,SG_CSV0000000000000925__9.csv,ban_occupation_status2,ban_occupation_status2
SG_CSV0000000000000925__41.csv,SG_CSV0000000000001714.csv,ban_q431,ban_q431
SG_CSV0000000000000925__11.csv,SG_CSV0000000000001714__34.csv,ban_children4,ban_children4
